PlayerID,Season,Year,Name,Nickname,Team,PrimaryPosition,SecondaryPosition,Bats,Throws,Age,Height,Weight,OVR,Potential,ContactL,ContactR,PowerL,PowerR,Vision,Discipline,PlateVision,PlatePatience,Bunting,DragBunting,Durability,ClutchHitting,Speed,Stealing,BRAggression,Fielding,Reaction,ArmStrength,ArmAccuracy,Composure,PullPct,CenterPct,OppoPct,GBPct,LDPct,FBPct,SwingPct,HotZone,ColdZone,BattingStance,Quirks,Flaw,NotableTrait,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR,W,L,ERA,WHIP,P_GP,GS,IP,H_Allowed,ER,K_Pitched,BB_Allowed,HR_Allowed,SV,HLD,BS,CG,SHO,PO,A,E,FPCT,DP,Awards,MLBRecord,SeasonNote,TeamWL,TeamRecord,Pitch1Type,Pitch1MPH,Pitch1Velo,Pitch1Ctrl,Pitch1Break,Pitch2Type,Pitch2MPH,Pitch2Velo,Pitch2Ctrl,Pitch2Break,Pitch3Type,Pitch3MPH,Pitch3Velo,Pitch3Ctrl,Pitch3Break,Pitch4Type,Pitch4MPH,Pitch4Velo,Pitch4Ctrl,Pitch4Break,TeamRecordBroken
P004,15,2040,Gui,Acid Chair,Red Sox,C,3B/1B,R,R,36,5'10,195,89,88,76,81,46,64,88,82,88,88,62,35,79,72,53,33,46,87,83,81,86,78,40.0,25.0,35.0,45.0,20.0,35.0,,High Inside FB,Balanced Square,"Pitch Whisperer,Defensive Wizard,Hot Head,Selective Hitter",Anime distractions/3x ejection rate,Knows too much about anime,0,140,510,454,56,112,21,0.0,12,53,56,80,1,1,0.247,0.329,0.37,0.7,3.1,0,0,0.0,0.0,0,114,0.0,0,0,0,0,0,0,0,0,0,0,1547,101,7.0,0.996,21.0,All-Star,,Quiet bat year (.252) but defense still elite.,84-78,Missed playoffs; began transition phase,,,,,,,,,,,,,,,,,,,,,
P004,16,2041,Gui,Acid Chair,Red Sox,C,3B/1B,R,R,37,5'10,195,89,88,76,81,46,64,88,82,88,88,62,35,79,72,53,33,46,87,83,81,86,78,40.0,25.0,35.0,45.0,20.0,35.0,,High Inside FB,Balanced Square,"Pitch Whisperer,Defensive Wizard,Hot Head,Selective Hitter",Anime distractions/3x ejection rate,Knows too much about anime,0,146,516,464,48,105,19,0.0,11,48,52,89,0,0,0.226,0.304,0.339,0.643,1.7,0,0,0.0,0.0,0,91,0.0,0,0,0,0,0,0,0,0,0,0,1647,105,9.0,0.994,21.0,,,10th All-Star nod; still framing pitches better than anyone.,79-83,First losing season since 2026,,,,,,,,,,,,,,,,,,,,,
P004,17,2042,Gui,Acid Chair,Red Sox,C,3B/1B,R,R,38,5'10,195,89,88,76,81,46,64,88,82,88,88,62,35,79,72,53,33,46,87,83,81,86,78,40.0,25.0,35.0,45.0,20.0,35.0,,High Inside FB,Balanced Square,"Pitch Whisperer,Defensive Wizard,Hot Head,Selective Hitter",Anime distractions/3x ejection rate,Knows too much about anime,0,143,483,439,39,94,15,0.0,7,39,44,94,0,0,0.213,0.286,0.298,0.583,0.5,0,0,0.0,0.0,0,64,0.0,0,0,0,0,0,0,0,0,0,0,1627,99,15.0,0.991,20.0,,,Career year defensively at age 37.,76-86,Rebuild — final season for several core veterans,,,,,,,,,,,,,,,,,,,,,
P004,18,2043,Gui,Acid Chair,Red Sox,C,3B/1B,R,R,39,5'10,195,89,88,76,81,46,64,88,82,88,88,62,35,79,72,53,33,46,87,83,81,86,78,40.0,25.0,35.0,45.0,20.0,35.0,,High Inside FB,Balanced Square,"Pitch Whisperer,Defensive Wizard,Hot Head,Selective Hitter",Anime distractions/3x ejection rate,Knows too much about anime,0,137,411,370,27,75,14,0.0,7,31,41,96,0,0,0.204,0.283,0.296,0.58,-0.7,0,0,0.0,0.0,0,64,0.0,0,0,0,0,0,0,0,0,0,0,1542,96,20.0,0.988,17.0,Retired;Final Season;First Ballot Hall of Fame,,Farewell as backup catcher — first-ballot Hall of Famer.,72-90,Farewell year for the championship core — all 11 originals retired together,,,,,,,,,,,,,,,,,,,,,Franchise Catcher Games Started Record; 10 Gold Gloves
P005,1,2026,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,21,6'3,230,67,81,38,50,75,96,42,38,40,30,15,10,78,60,18,10,15,45,40,78,55,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,137,547,507,47,95,14,3.0,22,60,35,139,7,2,0.187,0.247,0.357,0.604,-1.6,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,63,173,8.0,0.967,15.0,,,"All-or-nothing rookie year: 22 HR, .187 AVG, 139 K's.",75-87,Rebuilding year — finished 4th in AL East,,,,,,,,,,,,,,,,,,,,,
P005,2,2027,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,21,6'3,230,79,81,37,48,99,96,43,38,43,30,21,15,83,65,20,14,17,52,46,84,61,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,124,532,503,56,92,14,3.0,26,69,23,124,4,1,0.183,0.227,0.378,0.605,-1.3,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,104,171,8.0,0.972,13.0,,,Strikeouts kept piling up; -1.3 WAR despite 26 HR.,84-78,First winning season since 2023; missed Wild Card,,,,,,,,,,,,,,,,,,,,,
P005,3,2028,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,21,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,125,535,503,67,111,19,0.0,40,76,27,132,2,1,0.221,0.267,0.497,0.764,2.2,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,59,144,4.0,0.981,17.0,,,First positive WAR year — 40 HR power breakout.,92-70,AL East Division Title; lost in ALDS,,,,,,,,,,,,,,,,,,,,,
P005,4,2029,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,21,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,148,586,586,61,130,22,2.0,30,77,44,156,3,1,0.222,0.282,0.42,0.702,0.2,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,9,1,40.0,1.0,28.0,World Series,,First ring; 30 HR but slash-line still below average.,98-64,AL Pennant; WORLD SERIES CHAMPIONS (1st),,,,,,,,,,,,,,,,,,,,,
P005,5,2030,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,25,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,151,599,566,71,129,19,1.1,36,89,32,152,2,1,0.227,0.268,0.459,0.728,0.6,0,0,0.0,0.0,0,137,0.0,0,0,0,0,0,0,0,0,0,0,1240,95,11.0,0.992,100.0,,,"First ring; everyday 3B, 35 HR power year.",95-67,AL East Title; lost in ALCS,,,,,,,,,,,,,,,,,,,,,
P005,6,2031,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,26,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,151,601,567,77,133,21,0.0,39,98,34,150,3,2,0.234,0.277,0.478,0.755,1.4,0,0,0.0,0.0,0,138,0.0,0,0,0,0,0,0,0,0,0,0,1220,99,8.0,0.994,102.0,Silver Slugger 3B,,All-or-nothing at the plate but 38 HR with elite hot-corner glove.,96-66,AL East Title; lost in ALDS,,,,,,,,,,,,,,,,,,,,,
P005,7,2032,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,27,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,146,584,549,83,137,21,1.0,42,106,35,138,2,1,0.25,0.296,0.52,0.815,1.9,0,0,0.0,0.0,0,138,0.0,0,0,0,0,0,0,0,0,0,0,1188,96,7.0,0.995,100.0,World Series;Silver Slugger 3B,,"Second ring; career year — 42 HR, .258 AVG.",102-60,AL Pennant; WORLD SERIES CHAMPIONS (2nd); 100-win season,,,,,,,,,,,,,,,,,,,,,
P005,8,2033,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,28,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,148,588,553,81,130,22,0.0,39,99,36,140,1,0,0.236,0.282,0.489,0.771,1.8,0,0,0.0,0.0,0,138,0.0,0,0,0,0,0,0,0,0,0,0,1196,95,6.0,0.995,104.0,Silver Slugger 3B,,"Held down 3B every day — 36 HR, 100 RBI.",104-58,Set franchise record for runs scored (912),,,,,,,,,,,,,,,,,,,,,
P005,9,2034,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,29,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,142,562,529,75,119,19,0.9,34,90,32,140,0,0,0.225,0.27,0.46,0.73,1.2,0,0,0.0,0.0,0,138,0.0,0,0,0,0,0,0,0,0,0,0,1149,88,8.0,0.993,96.0,,,Third ring; first Silver Slugger 3B.,108-54,Franchise record 108 wins; lost in ALCS,,,,,,,,,,,,,,,,,,,,,
P005,10,2035,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,30,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,145,574,543,72,116,18,0.0,33,86,31,151,0,0,0.214,0.256,0.429,0.685,0.6,0,0,0.0,0.0,0,137,0.0,0,0,0,0,0,0,0,0,0,0,1195,90,10.0,0.992,98.0,World Series,,Cracked 40 HR again — best power 3B in the league.,111-51,AL Pennant; WORLD SERIES CHAMPIONS (3rd); franchise record 111 wins,,,,,,,,,,,,,,,,,,,,,
P005,11,2036,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,31,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,147,577,547,66,109,16,0.0,30,78,30,159,0,0,0.199,0.242,0.394,0.636,0.0,0,0,0.0,0.0,0,138,0.0,0,0,0,0,0,0,0,0,0,0,1208,87,11.0,0.99,98.0,,,Second Silver Slugger; defensive metrics finally caught up to the bat.,99-63,"Set franchise pitching strikeout record (1,654); lost in ALCS",,,,,,,,,,,,,,,,,,,,,
P005,12,2037,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,32,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,145,559,533,59,102,14,0.0,26,72,26,164,0,0,0.192,0.23,0.366,0.596,-0.7,0,0,0.0,0.0,0,138,0.0,0,0,0,0,0,0,0,0,0,0,1189,83,14.0,0.99,95.0,,,"Fourth ring; 38 HR, key playoff bat.",95-67,AL East Title; lost in ALDS,,,,,,,,,,,,,,,,,,,,,
P005,13,2038,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,33,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,154,579,553,54,100,14,0.0,25,66,26,174,0,0,0.18,0.217,0.338,0.554,-1.3,0,0,0.0,0.0,0,138,0.0,0,0,0,0,0,0,0,0,0,0,1240,85,17.0,0.987,100.0,World Series,,Slid into a 3B/DH split as legs slowed.,101-61,AL Pennant; WORLD SERIES CHAMPIONS (4th); end of dynasty core era,,,,,,,,,,,,,,,,,,,,,
P005,14,2039,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,34,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,152,552,532,45,90,12,0.0,20,56,20,176,0,0,0.169,0.2,0.308,0.508,-2.3,0,0,0.0,0.0,0,119,0.0,0,0,0,0,0,0,0,0,0,0,1209,83,20.0,0.984,96.0,,,Mostly DH now — still 32 HR.,88-74,Missed playoffs for first time since 2027,,,,,,,,,,,,,,,,,,,,,
P005,15,2040,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,35,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,148,516,496,38,76,10,0.0,17,43,19,182,0,0,0.154,0.185,0.274,0.459,-2.8,0,0,0.0,0.0,0,119,0.0,0,0,0,0,0,0,0,0,0,0,1141,76,24.0,0.98,91.0,,,"Pure DH year — 30 HR, RBI man.",84-78,Missed playoffs; began transition phase,,,,,,,,,,,,,,,,,,,,,
P005,16,2041,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,36,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,147,434,418,29,66,10,0.0,13,36,17,157,0,0,0.156,0.188,0.273,0.461,-2.5,0,0,0.0,0.0,0,67,0.0,0,0,0,0,0,0,0,0,0,0,980,66,26.0,0.976,72.0,,,Veteran clubhouse leader; 25 HR DH season.,79-83,First losing season since 2026,,,,,,,,,,,,,,,,,,,,,
P005,17,2042,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,37,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,150,375,360,20,55,10,0.0,10,30,15,140,0,0,0.153,0.187,0.264,0.451,-2.4,0,0,0.0,0.0,0,65,0.0,0,0,0,0,0,0,0,0,0,0,840,55,25.0,0.973,60.0,,,Career-low HR (22) but team's clutch RBI guy.,76-86,Rebuild — final season for several core veterans,,,,,,,,,,,,,,,,,,,,,
P005,18,2043,Carlos,Kevin G,Red Sox,3B,1B/DH,R,R,38,6'3,230,82,81,47,51,99,99,44,41,43,30,24,17,86,69,21,13,15,55,49,86,64,45,65.0,25.0,10.0,20.0,25.0,55.0,78.0,Middle-Middle,Any Corner,Wide Closed No Stride,"Mistake Hitter,Bomber,Stubborn,Hot Head,First Pitch Hitter",Brainrot Focus / 30% first pitch swing,Only good at brainrot Roblox,141,258,251,16,39,8,0.0,8,24,8,94,0,0,0.156,0.182,0.281,0.463,-2.4,0,0,0.0,0.0,0,67,0.0,0,0,0,0,0,0,0,0,0,0,588,39,24.0,0.964,39.0,Retired;Final Season,,Farewell year as DH — retired with 433 career HR.,72-90,Farewell year for the championship core — all 11 originals retired together,,,,,,,,,,,,,,,,,,,,,
P006,1,2026,Marcus,Marquis,Red Sox,CF,,R,R,22,5'11,175,64,90,65,70,58,65,75,70,78,75,55,60,75,91,70,65,55,75,72,76,74,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,136,589,517,66,139,36,3.0,15,56,62,87,15,5,0.269,0.352,0.437,0.789,4.5,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,276,19,4.0,0.987,11.0,,,5-tool rookie year: .269/.352 with strong CF defense.,75-87,Rebuilding year — finished 4th in AL East,,,,,,,,,,,,,,,,,,,,,
P006,2,2027,Marcus,Marquis,Red Sox,CF,,R,R,22,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,81,74,81,80,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,141,592,528,69,125,25,0.0,21,67,58,73,13,3,0.237,0.314,0.403,0.717,3.5,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,254,8,2.0,0.992,17.0,,,Mild regression at the plate; 3.5 WAR steady production.,84-78,First winning season since 2023; missed Wild Card,,,,,,,,,,,,,,,,,,,,,
P006,3,2028,Marcus,Marquis,Red Sox,CF,,R,R,22,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,138,620,564,70,162,25,5.0,31,70,55,76,12,3,0.287,0.351,0.514,0.865,6.3,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,266,9,2.0,0.993,17.0,,,Star turn: .287/.351/.514 and 6.3 WAR.,92-70,AL East Division Title; lost in ALDS,,,,,,,,,,,,,,,,,,,,,
P006,4,2029,Marcus,Marquis,Red Sox,CF,,R,R,22,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,138,639,555,87,141,18,5.0,25,80,82,95,17,6,0.254,0.352,0.44,0.792,5.2,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,268,9,2.0,0.993,12.0,World Series;All-Star,,First ring; All-Star CF anchored the dynasty's outfield.,98-64,AL Pennant; WORLD SERIES CHAMPIONS (1st),,,,,,,,,,,,,,,,,,,,,
P006,5,2030,Marcus,Marquis,Red Sox,CF,,R,R,26,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,151,656,587,92,166,31,4.2,28,81,70,84,16,4,0.282,0.358,0.495,0.852,6.2,0,0,0.0,0.0,0,141,0.0,0,0,0,0,0,0,0,0,0,0,302,11,3.0,0.99,2.0,All-Star;Gold Glove CF,,First ring; 8.4 WAR season — All-Star CF anchored the dynasty.,95-67,AL East Title; lost in ALCS,,,,,,,,,,,,,,,,,,,,,
P006,6,2031,Marcus,Marquis,Red Sox,CF,,R,R,27,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,145,636,567,91,163,32,3.0,29,85,70,77,18,5,0.287,0.365,0.506,0.871,6.5,0,0,0.0,0.0,0,141,0.0,0,0,0,0,0,0,0,0,0,0,293,11,2.0,0.993,3.0,All-Star;Gold Glove CF;Silver Slugger CF,,"MVP campaign — 35 HR, 30 SB, Gold Glove CF.",96-66,AL East Title; lost in ALDS,,,,,,,,,,,,,,,,,,,,,
P006,7,2032,Marcus,Marquis,Red Sox,CF,,R,R,28,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,154,678,604,102,179,35,4.2,33,96,75,77,21,5,0.297,0.374,0.534,0.909,6.9,0,0,0.0,0.0,0,142,0.0,0,0,0,0,0,0,0,0,0,0,314,12,2.0,0.994,3.0,World Series;MVP;All-Star;Gold Glove CF;Silver Slugger CF,,Second ring; second MVP — five-tool peak.,102-60,AL Pennant; WORLD SERIES CHAMPIONS (2nd); 100-win season,,,,,,,,,,,,,,,,,,,,,
P006,8,2033,Marcus,Marquis,Red Sox,CF,,R,R,29,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,156,690,612,106,185,37,4.2,35,100,78,75,23,5,0.303,0.382,0.551,0.933,7.2,0,0,0.0,0.0,0,142,0.0,0,0,0,0,0,0,0,0,0,0,320,13,2.0,0.994,3.0,All-Star;Gold Glove CF;Silver Slugger CF,,"Led the league in hits, 25/25 with elite CF defense.",104-58,Set franchise record for runs scored (912),,,,,,,,,,,,,,,,,,,,,
P006,9,2034,Marcus,Marquis,Red Sox,CF,,R,R,30,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,152,673,595,108,185,38,3.0,36,102,78,74,24,5,0.311,0.391,0.566,0.957,7.5,0,0,0.0,0.0,0,141,0.0,0,0,0,0,0,0,0,0,0,0,312,14,2.0,0.994,3.0,MVP;All-Star;Gold Glove CF;Silver Slugger CF,,Third MVP year — best CF in franchise history.,108-54,Franchise record 108 wins; lost in ALCS,,,,,,,,,,,,,,,,,,,,,
P006,10,2035,Marcus,Marquis,Red Sox,CF,,R,R,31,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,146,645,569,106,178,38,3.8,36,104,76,66,25,4,0.313,0.394,0.583,0.977,8.4,0,0,0.0,0.0,0,141,0.0,0,0,0,0,0,0,0,0,0,0,299,14,2.0,0.994,4.0,World Series;MVP;All-Star;Gold Glove CF;Silver Slugger CF,,"Third ring; Triple Crown threat all year — .322, 41 HR, 119 RBI.",111-51,AL Pennant; WORLD SERIES CHAMPIONS (3rd); franchise record 111 wins,,,,,,,,,,,,,,,,,,,,,
P006,11,2036,Marcus,Marquis,Red Sox,CF,,R,R,32,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,150,658,582,104,174,36,3.0,34,98,76,76,22,5,0.299,0.38,0.546,0.926,6.8,0,0,0.0,0.0,0,142,0.0,0,0,0,0,0,0,0,0,0,0,305,13,3.0,0.99,3.0,All-Star;Gold Glove CF;Silver Slugger CF,,Quiet bounce year by his absurd standards — still 7+ WAR.,99-63,"Set franchise pitching strikeout record (1,654); lost in ALCS",,,,,,,,,,,,,,,,,,,,,
P006,12,2037,Marcus,Marquis,Red Sox,CF,,R,R,33,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,154,664,591,100,169,34,3.1,31,94,73,81,21,5,0.285,0.364,0.512,0.876,6.1,0,0,0.0,0.0,0,142,0.0,0,0,0,0,0,0,0,0,0,0,308,11,4.0,0.987,3.0,All-Star;Gold Glove CF,,Career year for CF assists — pure 5-tool dominance.,95-67,AL East Title; lost in ALDS,,,,,,,,,,,,,,,,,,,,,
